Feature1,Feature2,Feature3,Target
0.4967141530112327,6.852355095063283,14.198066309758007,0.0
-0.13826430117118466,8.818833280940261,12.773901048738306,0.0
0.6476885381006925,2.2028648523617176,10.178891109760523,0.0
1.5230298564080254,6.125938473381142,8.059189666883277,0.0
-0.23415337472333597,3.698714861756346,12.09466994084077,0.0
-0.23413695694918055,4.0257492324706075,11.18045615626525,0.0
1.5792128155073915,3.8152121515222617,12.685579660083196,0.0
0.7674347291529088,3.2720184606403677,11.905515405045909,0.0
-0.4694743859349521,5.097043255889654,13.148658145958006,0.0
0.5425600435859647,3.3380997671779244,8.394294365318295,0.0
-0.46341769281246226,5.540913651559678,13.952182196902978,0.0
-0.46572975357025687,4.899523781101726,10.592798814077199,0.0
0.24196227156603412,4.522103906267181,16.225782617875797,0.0
-1.913280244657798,3.1848726759168042,7.932436545731297,0.0
-1.7249178325130328,3.8464573388633347,15.207891409495748,0.0
-0.5622875292409727,6.510782451651512,10.593732350387944,0.0
-1.0128311203344238,6.0018343752487615,8.045745989156655,0.0
0.3142473325952739,3.044889510402898,8.548342497837035,0.0
-0.9080240755212109,5.198664610858452,9.038958075417039,0.0
-1.4123037013352915,6.502774246743578,11.27249783920575,0.0
1.465648768921554,1.6611894377572565,11.568506464106498,0.0
-0.22577630048653566,6.08672038475987,8.278899988184262,0.0
0.06752820468792384,3.674752482108307,9.926936223217051,0.0
-1.4247481862134568,6.141197337186319,16.42681107583559,0.0
-0.5443827245251827,3.4734816869149663,15.182629510302135,0.0
0.11092258970986608,1.390235798670962,11.308971009022097,0.0
-1.1509935774223028,1.7449151242336747,10.114010434504602,0.0
0.37569801834567196,5.096169893322764,10.360093980154783,0.0
-0.600638689918805,5.519445003442963,11.840553918191251,0.0
-0.2916937497932768,3.191366749791183,6.931622304404783,0.0
-0.6017066122293969,6.277184917554748,9.227870387729965,0.0
1.8522781845089378,1.6769598754620803,4.994247778367232,0.0
-0.013497224737933921,4.867840402705367,11.197669367815838,0.0
-1.0577109289559004,2.5779676004750867,11.941587819108223,0.0
0.822544912103189,3.696327784395682,8.550440613101879,0.0
-1.2208436499710222,5.094797342632828,14.721960289870099,0.0
0.2088635950047554,3.2791732694320954,6.322703010992976,0.0
-1.9596701238797756,4.230888911540349,5.606875359370539,0.0
-1.3281860488984305,7.012585618428881,10.673355455679916,0.0
0.19686123586912352,3.8462162609537023,13.141294907836464,0.0
0.7384665799954104,6.671384224130284,15.051783074373606,0.0
0.1713682811899705,2.740586290684764,8.62334721139318,0.0
-0.11564828238824053,6.059608355830566,13.236042500293888,0.0
-0.3011036955892888,7.883137241315801,9.884474591497879,0.0
-1.4785219903674274,0.056710999745421375,9.48211810017754,0.0
-0.7198442083947086,3.406209489059046,12.650979812460017,0.0
-0.4606387709597875,6.15414425436108,11.956968635240258,0.0
1.0571222262189157,4.593909227914015,5.270823529047252,0.0
0.3436182895684614,5.742291746742618,14.429621049177687,0.0
-1.763040155362734,3.792029626568359,14.140274062442355,0.0
0.324083969394795,5.1731795749458,8.123311895471412,0.0
-0.38508228041631654,4.688645529215841,11.187410600312226,0.0
-0.6769220003059587,7.335564123319615,11.482090558848217,0.0
0.6116762888408679,5.508841686602426,10.782021297471722,0.0
1.030999522495951,5.675205324150404,8.349084538463739,0.0
0.9312801191161986,4.1762460677550655,7.985129896185845,0.0
-0.8392175232226385,4.024787551855013,9.923337787025664,0.0
-0.3092123758512146,4.134883624360758,13.518187057778094,0.0
0.33126343140356396,5.788904284756594,11.630800463783297,0.0
0.9755451271223592,4.158031038359474,8.888157003741682,0.0
-0.47917423784528995,5.579549713792826,12.315096131945033,0.0
-0.18565897666381712,9.150801597290878,1.4543721381097736,0.0
-1.1063349740060282,6.742249406863385,13.446297101116311,0.0
-1.1962066240806708,4.347952935664318,4.780858663665701,0.0
0.812525822394198,7.40242784432789,8.912677175790604,0.0
1.356240028570823,4.183849253956897,6.640990316121568,0.0
-0.07201012158033385,0.9237509296442923,6.115955572837283,0.0
1.0035328978920242,2.983827378165192,13.482480362135558,0.0
0.36163602504763415,1.2584161579482886,8.596896396064325,0.0
-0.6451197546051243,4.296973031917383,11.039511645192148,0.0
0.36139560550841393,5.036836758379104,9.859238263362448,0.0
1.5380365664659692,8.352874624550566,11.431122481669364,0.0
-0.03582603910995154,5.653854747528325,10.230465673180767,0.0
1.5646436558140062,4.561798942382271,6.151023327434292,0.0
-2.6197451040897444,6.658811162366979,12.98880045834142,0.0
0.8219025043752238,0.5777293819842297,8.518730250516063,0.0
0.08704706823817122,5.471229116217132,5.330254304020746,0.0
-0.29900735046586746,6.541730387773933,8.715654517102262,0.0
0.0917607765355023,2.042827508440317,14.502279371902933,0.0
-1.9875689146008928,7.287508086413858,12.55066522634048,0.0
-0.21967188783751193,5.676992814988829,8.954043596776422,0.0
0.3571125715117464,4.169424172198397,8.952226887044713,0.0
1.477894044741516,6.26556373221257,9.035094846347853,0.0
-0.5182702182736474,9.541385715608792,16.23024395068252,0.0
-0.8084936028931876,5.36373251011699,11.14580635669466,0.0
-0.5017570435845365,5.496441172600672,11.29012494157321,0.0
0.9154021177020741,4.081278200919511,13.090850362095527,0.0
0.32875110965968446,3.3003112610704166,10.71636747707954,0.0
-0.5297602037670388,6.660671633088491,9.22287356253789,0.0
0.5132674331133561,3.2878323481822656,9.410950452745066,0.0
0.09707754934804039,5.143132474438785,9.785196221757808,0.0
0.9686449905328892,4.044685106469767,9.888333290470475,0.0
-0.7020530938773524,5.957959651492784,12.18288863091094,0.0
-0.3276621465977682,5.667324210573897,10.155837657421898,0.0
-0.39210815313215763,7.075079888515798,12.197920231646737,0.0
-1.4635149481321186,3.979967202290506,9.757850259674253,0.0
0.29612027706457605,4.460250129413257,10.235905570948272,0.0
0.26105527217988933,3.042472568435385,4.0053979464036775,0.0
0.00511345664246089,4.111413479847776,12.748983024107444,0.0
-0.23458713337514692,5.754600986089704,11.039465427693978,0.0
-1.4153707420504142,6.513977233290704,12.994030329578957,0.0
-0.42064532276535904,3.1556693516447494,1.3112338654189326,0.0
-0.3427145165267695,6.73921184021132,16.265124114342182,0.0
-0.8022772692216189,7.711275717609902,9.581231115534479,0.0
-0.16128571166600914,5.826869806447402,13.32454845021255,0.0
0.4040508568145384,8.753591625116131,6.880282218623408,0.0
1.8861859012105302,3.452421601792854,11.838321715187709,0.0
0.17457781283183896,2.510690593377166,6.839753310479032,0.0
0.25755039072276437,1.4425595021914428,8.128693117912585,0.0
-0.07444591576616721,7.9920886229783665,15.742094061600358,0.0
-1.9187712152990415,6.308731312708115,9.42795279770996,0.0
-0.026513875449216878,4.8888306581790895,10.652298619539168,0.0
